EJECUCIÓN DE GASTOS ALCALDÍA MUNICIPAL CHIQUIZA Del 01/01/2025 Al 30/09/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,CÓDIGO,DESCRIPCIÓN,ULT. NIVEL,FUENTE,DESCRIPCIÓN FTE.,FTE LEY 715,UNIDAD,SECTOR,PROGRAMA,PRODUCTO,DEPENDENCIA,BPIN,PTO. INICIAL,ADICIÓN,REDUCCIÓN,CRÉDITO,CONTRACRÉDITO,PTO. DEFINITIVO,DISPONIBILIDAD,CANCEL. C.D.P.,REGISTRO,CANCEL. C.R.P.,OBLIGACIONES,CANCEL. O.,PAGOS,SALDO DE APROPIACIÓN,SALDO DISPONIBLE,SALDO COMPROMISOS,SALDO OBLIGACIONES
4740,2.3.2.01.01.001.03.01,Convenio Interadministrativo N 1980/2022 Mejoramiento y Mantenimiento De Vias Rurales -Vigencia Expirada - DEP: ADMINISTRACIÓN CENTRAL - SEC: Transporte - PROG: Infraestructura red vial regional - SUBP: Intersubsectorial Transporte - PROD: Placa huella construida - CPC: NO APLICA, Si ,1.2.3.3.04,OTRAS TRANSFERENCIAS CORRIENTES DE OTRAS ENTIDADES CON DESTINACION ESPECIFICA LEGAL DEL GOBIERNO GENERAL, ,U1,24,2402,2402042 - Placa huella construida,16. ADMINISTRACIÓN CENTRAL,2024152320005,0.00,"74,464,379.00",0.00,0.00,0.00,"74,464,379.00","56,369,547.00",0.00,"56,369,547.00",0.00,"56,369,547.00",0.00,"56,369,547.00","18,094,832.00",0.00,0.00,0.00
4842,2.3.2.01.01.001.03.02,VÍA URBANA MEJORADA, No ,NA,N/A,,NA,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4741,2.3.2.01.01.001.03.02,Convenio Interadministrativo N 1980/2022 Mejoramiento y Mantenimiento De Vías Rurales  -Vigencia Expirada - DEP: ADMINISTRACIÓN CENTRAL - SEC: Transporte - PROG: Infraestructura red vial regional - SUBP: Intersubsectorial Transporte - PROD: Placa huella construida - CPC: NO APLICA, Si ,1.2.3.3.04,OTRAS TRANSFERENCIAS CORRIENTES DE OTRAS ENTIDADES CON DESTINACION ESPECIFICA LEGAL DEL GOBIERNO GENERAL, ,U1,24,2402,2402042 - Placa huella construida,16. ADMINISTRACIÓN CENTRAL,2024152320005,0.00,"11,099,087.00",0.00,0.00,0.00,"11,099,087.00","11,099,087.00",0.00,"11,099,087.00",0.00,"11,099,087.00",0.00,"11,099,087.00",0.00,0.00,0.00,0.00
4842,2.3.2.01.01.001.03.02.03,"Vía Urbana Mejorada - DEP: ADMINISTRACIÓN CENTRAL - SEC: Transporte - PROG: Infraestructura red vial regional - SUBP: Intersubsectorial Transporte - PROD: Vía urbana mejorada - CPC: Servicios generales de construcción de carreteras (excepto carreteras elevadas), calles", Si ,1.2.1.0.00,INGRESOS CORRIENTES DE LIBRE DESTINACION, ,U1,24,2402,2402114 - Vía urbana mejorada,16. ADMINISTRACIÓN CENTRAL,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4742,2.3.2.01.01.001.03.03,"Alcantarillados ampliados - DEP: ADMINISTRACIÓN CENTRAL - SEC: Vivienda, Ciudad Y Territorio - PROG: Acceso de la población a los servicios de agua potable y saneamiento básico - SUBP: Intersubsectorial Vivienda y Desarrollo territorial - PROD: Alcantarillados ampliados - CPC: Alcantarillado y plantas de tratamiento de agua", Si ,1.3.3.4.02,R.B.CONTRIBUCION DEL SECTOR ELECTRICO, ,U1,40,4003,4003019 - Alcantarillados ampliados,16. ADMINISTRACIÓN CENTRAL,2024152320008,0.00,"66,000,000.00",0.00,0.00,"66,000,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4743,2.3.2.01.01.001.03.04,"Alcantarillados optimizados - DEP: ADMINISTRACIÓN CENTRAL - SEC: Vivienda, Ciudad Y Territorio - PROG: Acceso de la población a los servicios de agua potable y saneamiento básico - SUBP: Intersubsectorial Vivienda y Desarrollo territorial - PROD: Alcantarillados optimizados - CPC: Servicios de alcantarillado y tratamiento de aguas residuales", Si ,1.3.3.10.00,R.B. SGP-AGUA POTABLE Y SANEAMIENTO BASICO, ,U1,40,4003,4003020 - Alcantarillados optimizados,16. ADMINISTRACIÓN CENTRAL,2024152320008,0.00,"42,581,125.00",0.00,0.00,"38,958,944.50","3,622,180.50","3,622,180.50",0.00,"3,622,180.50",0.00,0.00,0.00,0.00,0.00,0.00,"3,622,180.50",0.00
4407,2.3.2.01.03,ACTIVOS NO PRODUCIDOS, No ,NA,N/A,,NA,,,,,,"59,212,000.00","31,842,063.00",0.00,0.00,0.00,"91,054,063.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"91,054,063.00",0.00,0.00,0.00
4408,2.3.2.01.03.001,"ADQUISICIÓN DE PREDIOS DE INTERÉS HÍDRICO, ECOSISTEMAS, BIODIVERSIDAD Y FUENTES HÍDRICAS LEY 99/93", No ,NA,N/A,,NA,,,,,,"59,212,000.00","31,842,063.00",0.00,0.00,0.00,"91,054,063.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"91,054,063.00",0.00,0.00,0.00
4408,2.3.2.01.03.001.01,"Adquisición De Predios De Interés Hídrico, Ecosistemas, Biodiversidad Y Fuentes Hídricas Ley 99/93 - DEP: ADMINISTRACIÓN CENTRAL - SEC: Ambiente Y Desarrollo Sostenible - PROG: Conservación de la biodiversidad y sus servicios ecosistémicos - SUBP: Intersubsectorial Ambiente - PROD: Servicio de protección de ecosistemas - CPC: Otros servicios de protección del medio ambiente n.c.p.", Si ,1.2.4.3.04,"SGP-PROPOSITO GENERAL-LIBRE DESTINACION MUNICIPIOS CATEGORIAS 4, 5 Y 6", ,U1,32,3202,3202012 - Servicio de protección de ecosistemas,16. ADMINISTRACIÓN CENTRAL,2024152320012,"19,284,150.00","5,992,063.00",0.00,0.00,0.00,"25,276,213.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"25,276,213.00",0.00,0.00,0.00
4409,2.3.2.01.03.001.02,"Adquisición De Predios De Interés Hídrico, Ecosistemas, Biodiversidad Y Fuentes Hídricas Ley 99/93 - DEP: ADMINISTRACIÓN CENTRAL - SEC: Ambiente Y Desarrollo Sostenible - PROG: Conservación de la biodiversidad y sus servicios ecosistémicos - SUBP: Intersubsectorial Ambiente - PROD: Servicio de protección de ecosistemas - CPC: Otros servicios de protección del medio ambiente n.c.p.", Si ,1.2.1.0.00,INGRESOS CORRIENTES DE LIBRE DESTINACION, ,U1,32,3202,3202012 - Servicio de protección de ecosistemas,16. ADMINISTRACIÓN CENTRAL,2024152320012,"39,927,850.00","850,000.00",0.00,0.00,0.00,"40,777,850.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"40,777,850.00",0.00,0.00,0.00
4683,2.3.2.01.03.001.73,"Acueductos optimizados , Compra predio acueducto Vergara - DEP: ADMINISTRACIÓN CENTRAL - SEC: Vivienda, Ciudad Y Territorio - PROG: Acceso de la población a los servicios de agua potable y saneamiento básico - SUBP: Intersubsectorial Vivienda y Desarrollo territorial - PROD: Acueductos optimizados - CPC: Otros servicios públicos generales del Gobierno n.c.p.", Si ,1.2.4.3.04,"SGP-PROPOSITO GENERAL-LIBRE DESTINACION MUNICIPIOS CATEGORIAS 4, 5 Y 6", ,U1,40,4003,4003017 - Acueductos optimizados,16. ADMINISTRACIÓN CENTRAL,2024152320008,0.00,"25,000,000.00",0.00,0.00,0.00,"25,000,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"25,000,000.00",0.00,0.00,0.00
4410,2.3.2.02,ADQUISICIONES DIFERENTES DE ACTIVOS, No ,NA,N/A,,NA,,,,,,"11,180,231,256.00","3,604,045,487.05",0.00,"755,654,949.50","322,261,146.00","15,217,670,546.55","12,545,234,745.88","213,081,515.96","10,051,848,631.90","26,172,352.57","7,551,081,369.34","227,760.00","7,551,081,369.34","2,672,435,800.67","2,493,386,113.98","2,500,767,262.56",0.00
4411,2.3.2.02.01,MATERIALES Y SUMINISTROS, No ,NA,N/A,,NA,,,,,,"190,000,000.00","16,524,825.20",0.00,0.00,"49,000,000.00","157,524,825.20","155,613,105.54","82,914,812.32","155,613,105.54","1,532.57","102,452,223.65",0.00,"102,452,223.65","1,911,719.66",0.00,"53,160,881.89",0.00
4452,2.3.2.02.01.001,COBERTURA DE GAS NATURAL EN EL MUNICIPIO, No ,NA,N/A,,NA,,,,,,"50,000,000.00",0.00,0.00,0.00,"49,000,000.00","1,000,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,000,000.00",0.00,0.00,0.00
4452,2.3.2.02.01.001 ,Cobertura De Gas Natural En El Municipio - DEP: ADMINISTRACIÓN CENTRAL - SEC: Minas Y Energía - PROG: Acceso al servicio público domiciliario de gas combustible - SUBP: Intersubsectorial Minas y Energía - PROD: Servicio de apoyo financiero para la financiación de proyectos de infraestructura para el servicio público de gas, Si ,1.2.4.3.03,SGP-PROPOSITO GENERAL-PROPOSITO GENERAL LIBRE INVERSION, ,U1,21,2101,2101011 - Servicio de apoyo financiero para la financiación de proyectos de infraestructura para el servicio público de gas,16. ADMINISTRACIÓN CENTRAL,202500000016196,"50,000,000.00",0.00,0.00,0.00,"49,000,000.00","1,000,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,000,000.00",0.00,0.00,0.00
4412,2.3.2.02.01.003,"OTROS BIENES TRANSPORTABLES (EXCEPTO PRODUCTOS METÁLICOS, MAQUINARIA Y EQUIPO)", No ,NA,N/A,,NA,,,,,,"140,000,000.00","16,524,825.20",0.00,0.00,0.00,"156,524,825.20","155,613,105.54","82,914,812.32","155,613,105.54","1,532.57","102,452,223.65",0.00,"102,452,223.65","911,719.66",0.00,"53,160,881.89",0.00
4412,2.3.2.02.01.003.01,"Servicio de fomento sector educacion compra combustible y manteniniento - DEP: ADMINISTRACIÓN CENTRAL - SEC: Educación - PROG: Calidad, cobertura y fortalecimiento de la educación inicial, prescolar, básica y media - SUBP: Intersubsectorial Educación - PROD: Servicio de fomento para el acceso a la educación inicial, preescolar, básica y media. - CPC: Diésel oil ACPM (fuel gas gasoil marine gas)", Si ,1.2.4.3.03,SGP-PROPOSITO GENERAL-PROPOSITO GENERAL LIBRE INVERSION, ,U1,22,2201,"2201017 - Servicio de fomento para el acceso a la educación inicial, preescolar, básica y media.",16. ADMINISTRACIÓN CENTRAL,2024152320011,"60,000,000.00",0.00,0.00,0.00,0.00,"60,000,000.00","59,088,762.92","33,874,959.08","59,088,762.92","1,049.99","37,864,639.16",0.00,"37,864,639.16","911,237.08",0.00,"21,224,123.76",0.00
4413,2.3.2.02.01.003.02,"Vía Terciaria Mejorada - Aditivos Para Gasolina, Aceites Minerales Y Combustible En General - DEP: ADMINISTRACIÓN CENTRAL - SEC: Transporte - PROG: Infraestructura red vial regional - SUBP: Intersubsectorial Transporte - PROD: Vía terciaria mejorada - CPC: Diésel oil ACPM (fuel gas gasoil marine gas)", Si ,1.2.4.3.03,SGP-PROPOSITO GENERAL-PROPOSITO GENERAL LIBRE INVERSION, ,U1,24,2402,2402041 - Vía terciaria mejorada,16. ADMINISTRACIÓN CENTRAL,202500000014475,"80,000,000.00",0.00,0.00,0.00,0.00,"80,000,000.00","79,999,517.42","49,039,853.24","79,999,517.42",482.58,"48,062,759.29",0.00,"48,062,759.29",482.58,0.00,"31,936,758.13",0.00
4744,2.3.2.02.01.003.03,"Vía Terciaria Mejorada - Aditivos Para Gasolina, Aceites Minerales Y Combustible En General - DEP: ADMINISTRACIÓN CENTRAL - SEC: Transporte - PROG: Infraestructura red vial regional - SUBP: Intersubsectorial Transporte - PROD: Vía terciaria mejorada - CPC: Diésel oil ACPM (fuel gas gasoil marine gas)", Si ,1.3.3.1.00,RECURSOS DEL BALANCE DE LIBRE DESTINACION, ,U1,24,2402,2402041 - Vía terciaria mejorada,16. ADMINISTRACIÓN CENTRAL,202500000014475,0.00,"16,524,825.20",0.00,0.00,0.00,"16,524,825.20","16,524,825.20",0.00,"16,524,825.20",0.00,"16,524,825.20",0.00,"16,524,825.20",0.00,0.00,0.00,0.00
4414,2.3.2.02.02,ADQUISICIÓN DE SERVICIOS, No ,NA,N/A,,NA,,,,,,"10,990,231,256.00","3,587,520,661.85",0.00,"755,654,949.50","273,261,146.00","15,060,145,721.35","12,389,621,640.34","130,166,703.64","9,896,235,526.36","26,170,820.00","7,448,629,145.69","227,760.00","7,448,629,145.69","2,670,524,081.01","2,493,386,113.98","2,447,606,380.67",0.00
4415,2.3.2.02.02.005,CONSTRUCCIÓN Y SERVICIOS DE LA CONSTRUCCIÓN, No ,NA,N/A,,NA,,,,,,"917,308,621.00","1,506,999,326.25",0.00,"532,554,949.50","100,437,593.00","2,856,425,303.75","2,176,917,328.02","66,308,021.64","1,464,798,882.02",0.00,"357,306,147.16",0.00,"357,306,147.16","679,507,975.73","712,118,446.00","1,107,492,734.86",0.00
4415,2.3.2.02.02.005.01,"Vía terciaria mejorada - DEP: ADMINISTRACIÓN CENTRAL - SEC: Transporte - PROG: Infraestructura red vial regional - SUBP: Intersubsectorial Transporte - PROD: Vía terciaria mejorada - CPC: Servicios generales de construcción de carreteras (excepto carreteras elevadas), calles", Si ,1.2.4.3.03,SGP-PROPOSITO GENERAL-PROPOSITO GENERAL LIBRE INVERSION, ,U1,24,2402,2402041 - Vía terciaria mejorada,16. ADMINISTRACIÓN CENTRAL,2024152320005,"94,151,921.00","102,724,510.00",0.00,"227,434,859.00","40,437,593.00","383,873,697.00","161,373,696.79",0.00,"161,373,696.79",0.00,"139,428,696.79",0.00,"139,428,696.79","222,500,000.21",0.00,"21,945,000.00",0.00
4416,2.3.2.02.02.005.02,"Vía Terciaria Mejorada - DEP: ADMINISTRACIÓN CENTRAL - SEC: Transporte - PROG: Infraestructura red vial regional - SUBP: Intersubsectorial Transporte - PROD: Vía terciaria mejorada - CPC: Servicios generales de construcción de carreteras (excepto carreteras elevadas), calles", Si ,1.3.2.2.08,R.F. SGP - PROPOSITO GENERAL, ,U1,24,2402,2402041 - Vía terciaria mejorada,16. ADMINISTRACIÓN CENTRAL,2024152320005,"2,500,000.00",0.00,0.00,0.00,0.00,"2,500,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"2,500,000.00",0.00,0.00,0.00
4417,2.3.2.02.02.005.03,"Vía Urbana Mejorada - DEP: ADMINISTRACIÓN CENTRAL - SEC: Transporte - PROG: Infraestructura red vial regional - SUBP: Intersubsectorial Transporte - PROD: Vía urbana mejorada - CPC: Servicios generales de construcción de carreteras (excepto carreteras elevadas), calles", Si ,1.2.4.3.03,SGP-PROPOSITO GENERAL-PROPOSITO GENERAL LIBRE INVERSION, ,U1,24,2402,2402114 - Vía urbana mejorada,16. ADMINISTRACIÓN CENTRAL,2024152320005,"23,000,000.00",0.00,0.00,"125,161,146.00",0.00,"148,161,146.00","148,123,389.63","2,294,902.53","148,123,389.63",0.00,"108,962,168.16",0.00,"108,962,168.16","37,756.37",0.00,"39,161,221.47",0.00
4418,2.3.2.02.02.005.04,"Acueductos Construidos - DEP: ADMINISTRACIÓN CENTRAL - SEC: Vivienda, Ciudad Y Territorio - PROG: Acceso de la población a los servicios de agua potable y saneamiento básico - SUBP: Intersubsectorial Vivienda y Desarrollo territorial - PROD: Acueductos construidos - CPC: Acueductos y otros conductos de suministro de agua, excepto gasoductos", Si ,1.2.4.6.00,SGP-AGUA POTABLE Y SANEAMIENTO BASICO, ,U1,40,4003,4003015 - Acueductos construidos,16. ADMINISTRACIÓN CENTRAL,2024152320008,"60,000,000.00",0.00,0.00,0.00,"60,000,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4419,2.3.2.02.02.005.05,"Optimización Acueductos Y Optimización Ptap - DEP: ADMINISTRACIÓN CENTRAL - SEC: Vivienda, Ciudad Y Territorio - PROG: Acceso de la población a los servicios de agua potable y saneamiento básico - SUBP: Intersubsectorial Vivienda y Desarrollo territorial - PROD: Acueductos optimizados - CPC: Acueductos y otros conductos de suministro de agua, excepto gasoductos", Si ,1.2.4.6.00,SGP-AGUA POTABLE Y SANEAMIENTO BASICO, ,U1,40,4003,4003017 - Acueductos optimizados,16. ADMINISTRACIÓN CENTRAL,2024152320008,"50,000,000.00",0.00,0.00,0.00,0.00,"50,000,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"50,000,000.00",0.00,0.00,0.00
4420,2.3.2.02.02.005.06,"Optimización Acueductos - DEP: ADMINISTRACIÓN CENTRAL - SEC: Vivienda, Ciudad Y Territorio - PROG: Acceso de la población a los servicios de agua potable y saneamiento básico - SUBP: Intersubsectorial Vivienda y Desarrollo territorial - PROD: Acueductos optimizados - CPC: Acueductos y otros conductos de suministro de agua, excepto gasoductos", Si ,1.2.4.6.00,SGP-AGUA POTABLE Y SANEAMIENTO BASICO, ,U1,40,4003,4003017 - Acueductos optimizados,16. ADMINISTRACIÓN CENTRAL,2024152320008,"485,647,700.00",0.00,0.00,"48,000,000.00",0.00,"533,647,700.00","418,463,791.35","6,642.11","418,463,791.35",0.00,"25,156,600.00",0.00,"25,156,600.00","115,183,908.65",0.00,"393,307,191.35",0.00
4421,2.3.2.02.02.005.07,"Optimización Acueductos - DEP: ADMINISTRACIÓN CENTRAL - SEC: Vivienda, Ciudad Y Territorio - PROG: Acceso de la población a los servicios de agua potable y saneamiento básico - SUBP: Intersubsectorial Vivienda y Desarrollo territorial - PROD: Acueductos optimizados - CPC: Acueductos y otros conductos de suministro de agua, excepto gasoductos", Si ,1.2.3.2.07,CONTRIBUCION DEL SECTOR ELECTRICO, ,U1,40,4003,4003017 - Acueductos optimizados,16. ADMINISTRACIÓN CENTRAL,2024152320008,"51,609,000.00",0.00,0.00,0.00,0.00,"51,609,000.00","51,609,000.00","2,205.00","40,878,630.00",0.00,"40,878,630.00",0.00,"40,878,630.00",0.00,"10,730,370.00",0.00,0.00
4960,2.3.2.02.02.005.07,"Optimización Acueductos - DEP: ADMINISTRACIÓN CENTRAL - SEC: Vivienda, Ciudad Y Territorio - PROG: Acceso de la población a los servicios de agua potable y saneamiento básico - SUBP: Intersubsectorial Vivienda y Desarrollo territorial - PROD: Acueductos optimizados - CPC: Acueductos y otros conductos de suministro de agua, excepto gasoductos", Si ,1.3.3.4.02,R.B.CONTRIBUCION DEL SECTOR ELECTRICO, ,U1,40,4003,4003017 - Acueductos optimizados,16. ADMINISTRACIÓN CENTRAL,,0.00,0.00,0.00,"66,000,000.00",0.00,"66,000,000.00","28,973,915.00",0.00,0.00,0.00,0.00,0.00,0.00,"37,026,085.00","28,973,915.00",0.00,0.00
4422,2.3.2.02.02.005.08,"Optimización Acueductos - DEP: ADMINISTRACIÓN CENTRAL - SEC: Vivienda, Ciudad Y Territorio - PROG: Acceso de la población a los servicios de agua potable y saneamiento básico - SUBP: Intersubsectorial Vivienda y Desarrollo territorial - PROD: Acueductos optimizados - CPC: Acueductos y otros conductos de suministro de agua, excepto gasoductos", Si ,1.3.2.2.13,R.F. SGP - AGUA POTABLE Y SANEAMIENTO BASICO, ,U1,40,4003,4003017 - Acueductos optimizados,16. ADMINISTRACIÓN CENTRAL,2024152320008,"400,000.00",0.00,0.00,0.00,0.00,"400,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"400,000.00",0.00,0.00,0.00
4423,2.3.2.02.02.005.09,"Alcantarillados Construidos Centro Poblado - DEP: ADMINISTRACIÓN CENTRAL - SEC: Vivienda, Ciudad Y Territorio - PROG: Acceso de la población a los servicios de agua potable y saneamiento básico - SUBP: Intersubsectorial Vivienda y Desarrollo territorial - PROD: Alcantarillados construidos - CPC: Servicios de alcantarillado y tratamiento de aguas residuales", Si ,1.2.4.6.00,SGP-AGUA POTABLE Y SANEAMIENTO BASICO, ,U1,40,4003,4003018 - Alcantarillados construidos,16. ADMINISTRACIÓN CENTRAL,2024152320008,"150,000,000.00","243,708,175.50",0.00,"27,000,000.00",0.00,"420,708,175.50","420,708,175.50",0.00,"420,658,175.50",0.00,0.00,0.00,0.00,0.00,"50,000.00","420,658,175.50",0.00
4569,2.3.2.02.02.005.10,"Servicio de apoyo financiero para mejoramiento de vivienda - DEP: ADMINISTRACIÓN CENTRAL - SEC: Vivienda, Ciudad Y Territorio - PROG: Acceso a soluciones de vivienda - SUBP: Intersubsectorial Vivienda y Desarrollo territorial - PROD: Servicio de apoyo financiero para mejoramiento de vivienda - CPC: Servicios generales de construcción de edificaciones de una y dos viviendas", Si ,1.3.3.1.00,RECURSOS DEL BALANCE DE LIBRE DESTINACION, ,U1,40,4001,4001032 - Servicio de apoyo financiero para mejoramiento de vivienda,16. ADMINISTRACIÓN CENTRAL,2024152320007,0.00,"28,000,000.34",0.00,0.00,0.00,"28,000,000.34",0.00,"13,999,994.00",0.00,0.00,0.00,0.00,0.00,"28,000,000.34",0.00,0.00,0.00
4591,2.3.2.02.02.005.11,"Servicios de restauración del patrimonio cultural material inmueble - DEP: ADMINISTRACIÓN CENTRAL - SEC: Cultura - PROG: Gestión, protección y salvaguardia del patrimonio cultural colombiano - SUBP: Arte y cultura - PROD: Servicios de restauración del patrimonio cultural material inmueble - CPC: Servicios de la Administración Pública relacionados con la recreación, la cultura y la religión", Si ,1.3.3.8.02,R.B. SGP-PROPOSITO GENERAL-CULTURA, ,U1,33,3302,3302073 - Servicios de restauración del patrimonio cultural material inmueble,16. ADMINISTRACIÓN CENTRAL,2024152320001,0.00,"10,622,369.00",0.00,0.00,0.00,"10,622,369.00","10,622,369.00","10,622,369.00","10,622,369.00",0.00,0.00,0.00,0.00,0.00,0.00,"10,622,369.00",0.00
4592,2.3.2.02.02.005.12,"Servicios de restauración del patrimonio cultural material inmueble - DEP: ADMINISTRACIÓN CENTRAL - SEC: Cultura - PROG: Gestión, protección y salvaguardia del patrimonio cultural colombiano - SUBP: Arte y cultura - PROD: Servicios de restauración del patrimonio cultural material inmueble - CPC: Servicios de la Administración Pública relacionados con la recreación, la cultura y la religión", Si ,1.3.3.8.03,R.B. SGP-PROPOSITO GENERAL-PROPOSITO GENERAL LIBRE INVERSION, ,U1,33,3302,3302073 - Servicios de restauración del patrimonio cultural material inmueble,16. ADMINISTRACIÓN CENTRAL,2024152320001,0.00,"39,377,631.00",0.00,0.00,0.00,"39,377,631.00","39,377,631.00","39,377,631.00","39,377,631.00",0.00,0.00,0.00,0.00,0.00,0.00,"39,377,631.00",0.00
4594,2.3.2.02.02.005.14,"Servicio de apoyo financiero para mejoramiento de vivienda - DEP: ADMINISTRACIÓN CENTRAL - SEC: Vivienda, Ciudad Y Territorio - PROG: Acceso a soluciones de vivienda - SUBP: Intersubsectorial Vivienda y Desarrollo territorial - PROD: Servicio de apoyo financiero para mejoramiento de vivienda - CPC: Servicios generales de construcción de edificaciones de una y dos viviendas", Si ,1.3.3.11.05,R.B. RECURSOS DE CREDITO INTERNO, ,U1,40,4001,4001032 - Servicio de apoyo financiero para mejoramiento de vivienda,16. ADMINISTRACIÓN CENTRAL,2024152320007,0.00,"1,373,174.79",0.00,0.00,0.00,"1,373,174.79",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,373,174.79",0.00,0.00,0.00
4595,2.3.2.02.02.005.15,"Servicio de apoyo financiero para mejoramiento de vivienda - DEP: ADMINISTRACIÓN CENTRAL - SEC: Vivienda, Ciudad Y Territorio - PROG: Acceso a soluciones de vivienda - SUBP: Intersubsectorial Vivienda y Desarrollo territorial - PROD: Servicio de apoyo financiero para mejoramiento de vivienda - CPC: Servicios generales de construcción de edificaciones de una y dos viviendas", Si ,1.3.3.8.03,R.B. SGP-PROPOSITO GENERAL-PROPOSITO GENERAL LIBRE INVERSION, ,U1,40,4001,4001032 - Servicio de apoyo financiero para mejoramiento de vivienda,16. ADMINISTRACIÓN CENTRAL,2024152320007,0.00,"157,826,824.87",0.00,0.00,0.00,"157,826,824.87",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"157,826,824.87",0.00,0.00,0.00
4673,2.3.2.02.02.005.16,"Infraestructura educativa mantenida - DEP: ADMINISTRACIÓN CENTRAL - SEC: Educación - PROG: Calidad, cobertura y fortalecimiento de la educación inicial, prescolar, básica y media - SUBP: Intersubsectorial Educación - PROD: Infraestructura educativa mantenida - CPC: Servicios generales de construcción de otros edificios no residenciales", Si ,1.3.1.1.10,RETIROS FONPET, ,U1,22,2201,2201062 - Infraestructura educativa mantenida,16. ADMINISTRACIÓN CENTRAL,2024152320011,0.00,"61,701,281.00",0.00,0.00,0.00,"61,701,281.00","36,000,000.00",0.00,0.00,0.00,0.00,0.00,0.00,"25,701,281.00","36,000,000.00",0.00,0.00
